#Data tag : 19v2 , Norm tag: None
#run:fill,ls,time,hltpath,delivered(/ub),recorded(/ub),avgpu,source
319450:6909,548:548,07/10/18 05:05:15,HLT_Photon33_v5,11.713134017,11.478687967,30.3,HFOC
319450:6909,549:549,07/10/18 05:05:38,HLT_Photon33_v5,11.708731152,11.475361447,30.3,HFOC
319450:6909,550:550,07/10/18 05:06:02,HLT_Photon33_v5,11.703751565,11.292389170,30.3,HFOC
319450:6909,551:551,07/10/18 05:06:25,HLT_Photon33_v5,11.700827514,11.466613010,30.3,HFOC
319450:6909,552:552,07/10/18 05:06:48,HLT_Photon33_v5,11.696627221,11.464053298,30.3,HFOC
319450:6909,553:553,07/10/18 05:07:12,HLT_Photon33_v5,11.695963770,11.462994497,30.3,HFOC
319450:6909,554:554,07/10/18 05:07:35,HLT_Photon33_v5,11.693670093,11.461282498,30.3,HFOC
319450:6909,555:555,07/10/18 05:07:58,HLT_Photon33_v5,11.687798768,11.455394794,30.3,HFOC
319450:6909,556:556,07/10/18 05:08:22,HLT_Photon33_v5,11.680756278,11.448459029,30.3,HFOC
319450:6909,557:557,07/10/18 05:08:45,HLT_Photon33_v5,11.675161199,11.426315109,30.3,HFOC
319450:6909,558:558,07/10/18 05:09:08,HLT_Photon33_v5,11.668048581,11.435967888,30.2,HFOC
319450:6909,559:559,07/10/18 05:09:32,HLT_Photon33_v5,11.659614167,11.427764196,30.2,HFOC
319450:6909,560:560,07/10/18 05:09:55,HLT_Photon33_v5,11.641482930,11.410540149,30.2,HFOC
319450:6909,561:561,07/10/18 05:10:18,HLT_Photon33_v5,11.662242119,11.430136676,30.2,HFOC
319450:6909,562:562,07/10/18 05:10:42,HLT_Photon33_v5,11.674901639,11.443070740,30.2,HFOC
319450:6909,563:563,07/10/18 05:11:05,HLT_Photon33_v5,11.652563451,11.421153792,30.2,HFOC
319450:6909,564:564,07/10/18 05:11:28,HLT_Photon33_v5,11.648202092,11.415946097,30.2,HFOC
319450:6909,565:565,07/10/18 05:11:51,HLT_Photon33_v5,11.644080294,11.413127521,30.2,HFOC
319450:6909,566:566,07/10/18 05:12:15,HLT_Photon33_v5,11.639218862,11.407472126,30.2,HFOC
319450:6909,567:567,07/10/18 05:12:38,HLT_Photon33_v5,11.633703785,11.402322992,30.1,HFOC
319450:6909,568:568,07/10/18 05:13:01,HLT_Photon33_v5,11.628950507,11.381233141,30.1,HFOC
319450:6909,569:569,07/10/18 05:13:25,HLT_Photon33_v5,11.627083432,11.395999814,30.1,HFOC
319450:6909,570:570,07/10/18 05:13:48,HLT_Photon33_v5,11.624569663,11.393518271,30.1,HFOC
319450:6909,571:571,07/10/18 05:14:11,HLT_Photon33_v5,11.619495223,11.389210646,30.1,HFOC
319450:6909,572:572,07/10/18 05:14:35,HLT_Photon33_v5,11.616471415,11.385730932,30.1,HFOC
319450:6909,573:573,07/10/18 05:14:58,HLT_Photon33_v5,11.609123390,11.379004993,30.1,HFOC
319450:6909,574:574,07/10/18 05:15:21,HLT_Photon33_v5,11.604213102,11.374177276,30.1,HFOC
319450:6909,575:575,07/10/18 05:15:45,HLT_Photon33_v5,11.632567121,11.401732244,30.1,HFOC
319450:6909,576:576,07/10/18 05:16:08,HLT_Photon33_v5,11.627184044,11.397051716,30.1,HFOC
319450:6909,577:577,07/10/18 05:16:31,HLT_Photon33_v5,11.624833867,11.394809939,30.1,HFOC
319450:6909,578:578,07/10/18 05:16:54,HLT_Photon33_v5,11.622985972,11.392241699,30.1,HFOC
319450:6909,579:579,07/10/18 05:17:18,HLT_Photon33_v5,11.615330857,11.368150775,30.1,HFOC
319450:6909,580:580,07/10/18 05:17:41,HLT_Photon33_v5,11.611149545,11.380903114,30.1,HFOC
319450:6909,581:581,07/10/18 05:18:05,HLT_Photon33_v5,11.607598005,11.377414584,30.1,HFOC
319450:6909,582:582,07/10/18 05:18:28,HLT_Photon33_v5,11.603847497,11.373216216,30.1,HFOC
319450:6909,583:583,07/10/18 05:18:51,HLT_Photon33_v5,11.599686792,11.369970172,30.1,HFOC
319450:6909,584:584,07/10/18 05:19:14,HLT_Photon33_v5,11.595416202,11.365592061,30.0,HFOC
319450:6909,585:585,07/10/18 05:19:38,HLT_Photon33_v5,11.588475618,11.359532846,30.0,HFOC
319450:6909,586:586,07/10/18 05:20:01,HLT_Photon33_v5,11.584042055,11.354664559,30.0,HFOC
319450:6909,587:587,07/10/18 05:20:24,HLT_Photon33_v5,11.586556872,11.357058102,30.0,HFOC
319450:6909,588:588,07/10/18 05:20:48,HLT_Photon33_v5,11.574989645,11.346220077,30.0,HFOC
319450:6909,589:589,07/10/18 05:21:11,HLT_Photon33_v5,11.577194966,11.348786723,30.0,HFOC
319450:6909,590:590,07/10/18 05:21:34,HLT_Photon33_v5,11.571583699,11.338814964,30.0,HFOC
319450:6909,591:591,07/10/18 05:21:58,HLT_Photon33_v5,11.548895014,11.158995412,29.9,HFOC
319450:6909,592:592,07/10/18 05:22:21,HLT_Photon33_v5,11.575059545,11.346406962,30.0,HFOC
319450:6909,593:593,07/10/18 05:22:44,HLT_Photon33_v5,11.556427851,11.310311787,29.9,HFOC
319450:6909,594:594,07/10/18 05:23:07,HLT_Photon33_v5,11.552037684,11.306831894,29.9,HFOC
319450:6909,595:595,07/10/18 05:23:31,HLT_Photon33_v5,11.527687620,11.283231338,29.9,HFOC
319450:6909,596:596,07/10/18 05:23:54,HLT_Photon33_v5,11.546770182,11.301824452,29.9,HFOC
319450:6909,597:597,07/10/18 05:24:17,HLT_Photon33_v5,11.542144058,11.297191894,29.9,HFOC
319450:6909,598:598,07/10/18 05:24:41,HLT_Photon33_v5,11.542486679,11.298487435,29.9,HFOC
319450:6909,599:599,07/10/18 05:25:04,HLT_Photon33_v5,11.541795292,11.295309081,29.9,HFOC
319450:6909,600:600,07/10/18 05:25:27,HLT_Photon33_v5,11.519393614,11.275174903,29.8,HFOC
319450:6909,601:601,07/10/18 05:25:51,HLT_Photon33_v5,11.518693732,11.275473216,29.8,HFOC
319450:6909,602:602,07/10/18 05:26:14,HLT_Photon33_v5,11.515470106,11.110251038,29.8,HFOC
319450:6909,603:603,07/10/18 05:26:37,HLT_Photon33_v5,11.513872111,11.269939327,29.8,HFOC
319450:6909,604:604,07/10/18 05:27:01,HLT_Photon33_v5,11.510228196,11.266634495,29.8,HFOC
319450:6909,605:605,07/10/18 05:27:24,HLT_Photon33_v5,11.502400146,11.083451037,29.8,HFOC
319450:6909,606:606,07/10/18 05:27:47,HLT_Photon33_v5,11.498003181,11.254454291,29.8,HFOC
319450:6909,607:607,07/10/18 05:28:10,HLT_Photon33_v5,11.386474763,11.147475021,29.5,HFOC
319450:6909,608:608,07/10/18 05:28:34,HLT_Photon33_v5,11.253867961,11.020784080,29.2,HFOC
319450:6909,609:609,07/10/18 05:28:57,HLT_Photon33_v5,11.168041732,10.938518863,28.9,HFOC
319450:6909,610:610,07/10/18 05:29:20,HLT_Photon33_v5,10.529747841,10.321590513,27.3,HFOC
319450:6909,611:611,07/10/18 05:29:44,HLT_Photon33_v5,11.143821335,10.914145630,28.9,HFOC
319450:6909,612:612,07/10/18 05:30:07,HLT_Photon33_v5,11.522631034,11.278627594,29.9,HFOC
319450:6909,613:613,07/10/18 05:30:30,HLT_Photon33_v5,11.530477854,11.286648963,29.9,HFOC
319450:6909,614:614,07/10/18 05:30:54,HLT_Photon33_v5,11.527389543,11.283638928,29.9,HFOC
319450:6909,615:615,07/10/18 05:31:17,HLT_Photon33_v5,11.521643063,11.277791927,29.9,HFOC
319450:6909,616:616,07/10/18 05:31:40,HLT_Photon33_v5,11.519269157,11.114463111,29.8,HFOC
319450:6909,617:617,07/10/18 05:32:04,HLT_Photon33_v5,11.512007519,11.268381308,29.8,HFOC
319450:6909,618:618,07/10/18 05:32:27,HLT_Photon33_v5,11.509518308,11.265738026,29.8,HFOC
319450:6909,619:619,07/10/18 05:32:50,HLT_Photon33_v5,11.501492023,11.257884529,29.8,HFOC
319450:6909,620:620,07/10/18 05:33:14,HLT_Photon33_v5,11.496431232,11.253605376,29.8,HFOC
319450:6909,621:621,07/10/18 05:33:37,HLT_Photon33_v5,11.495240357,11.091534163,29.8,HFOC
319450:6909,622:622,07/10/18 05:34:00,HLT_Photon33_v5,11.494734810,11.252210128,29.8,HFOC
319450:6909,623:623,07/10/18 05:34:24,HLT_Photon33_v5,11.493935000,11.251242260,29.8,HFOC
319450:6909,624:624,07/10/18 05:34:47,HLT_Photon33_v5,11.487093131,11.243716174,29.8,HFOC
319450:6909,625:625,07/10/18 05:35:10,HLT_Photon33_v5,11.480400191,11.237755084,29.7,HFOC
319450:6909,626:626,07/10/18 05:35:33,HLT_Photon33_v5,11.476633005,11.073834376,29.7,HFOC
319450:6909,627:627,07/10/18 05:35:57,HLT_Photon33_v5,11.469945251,11.228438975,29.7,HFOC
319450:6909,628:628,07/10/18 05:36:20,HLT_Photon33_v5,11.467210644,11.225310559,29.7,HFOC
319450:6909,629:629,07/10/18 05:36:43,HLT_Photon33_v5,11.466476853,11.224872272,29.7,HFOC
319450:6909,630:630,07/10/18 05:37:07,HLT_Photon33_v5,11.442728115,11.201949265,29.6,HFOC
319450:6909,631:631,07/10/18 05:37:30,HLT_Photon33_v5,11.465805298,11.223889732,29.7,HFOC
319450:6909,632:632,07/10/18 05:37:53,HLT_Photon33_v5,11.462777140,11.221582865,29.7,HFOC
319450:6909,633:633,07/10/18 05:38:17,HLT_Photon33_v5,11.448470461,11.207550885,29.7,HFOC
319450:6909,634:634,07/10/18 05:38:40,HLT_Photon33_v5,11.444314127,11.203243951,29.7,HFOC
319450:6909,635:635,07/10/18 05:39:03,HLT_Photon33_v5,11.437714917,11.197490099,29.6,HFOC
319450:6909,636:636,07/10/18 05:39:27,HLT_Photon33_v5,11.436548440,11.196154228,29.6,HFOC
319450:6909,637:637,07/10/18 05:39:50,HLT_Photon33_v5,11.432852265,11.029276780,29.6,HFOC
319450:6909,638:638,07/10/18 05:40:13,HLT_Photon33_v5,11.431221633,11.190900765,29.6,HFOC
319450:6909,639:639,07/10/18 05:40:36,HLT_Photon33_v5,11.428527463,11.188243821,29.6,HFOC
319450:6909,640:640,07/10/18 05:41:00,HLT_Photon33_v5,11.426971351,11.186652252,29.6,HFOC
319450:6909,641:641,07/10/18 05:41:23,HLT_Photon33_v5,11.423962850,11.183624822,29.6,HFOC
319450:6909,642:642,07/10/18 05:41:46,HLT_Photon33_v5,11.420864413,11.180428386,29.6,HFOC
319450:6909,643:643,07/10/18 05:42:10,HLT_Photon33_v5,11.415314519,11.176052361,29.6,HFOC
319450:6909,644:644,07/10/18 05:42:33,HLT_Photon33_v5,11.410704400,11.171386498,29.6,HFOC
319450:6909,645:645,07/10/18 05:42:56,HLT_Photon33_v5,11.406170303,11.166523497,29.6,HFOC
319450:6909,646:646,07/10/18 05:43:20,HLT_Photon33_v5,11.403071715,11.163496064,29.5,HFOC
319450:6909,647:647,07/10/18 05:43:43,HLT_Photon33_v5,11.398500635,11.143850449,29.5,HFOC
319450:6909,648:648,07/10/18 05:44:06,HLT_Photon33_v5,11.397148052,11.157403940,29.5,HFOC
319450:6909,649:649,07/10/18 05:44:30,HLT_Photon33_v5,11.393333893,11.153929471,29.5,HFOC
319450:6909,650:650,07/10/18 05:44:53,HLT_Photon33_v5,11.390729360,11.151522901,29.5,HFOC
319450:6909,651:651,07/10/18 05:45:16,HLT_Photon33_v5,11.387968796,11.149213893,29.5,HFOC
319450:6909,652:652,07/10/18 05:45:40,HLT_Photon33_v5,11.381316304,11.142955139,29.5,HFOC
319450:6909,653:653,07/10/18 05:46:03,HLT_Photon33_v5,11.375594418,11.137146646,29.5,HFOC
319450:6909,654:654,07/10/18 05:46:26,HLT_Photon33_v5,11.370076882,11.131573813,29.5,HFOC
319450:6909,655:655,07/10/18 05:46:49,HLT_Photon33_v5,11.367654336,11.129509951,29.5,HFOC
319450:6909,656:656,07/10/18 05:47:13,HLT_Photon33_v5,11.355401475,11.118027624,29.4,HFOC
319450:6909,657:657,07/10/18 05:47:36,HLT_Photon33_v5,11.357977823,11.121023965,29.4,HFOC
319450:6909,658:658,07/10/18 05:47:59,HLT_Photon33_v5,11.359787097,10.963345144,29.4,HFOC
319450:6909,659:659,07/10/18 05:48:23,HLT_Photon33_v5,11.358712601,11.121576843,29.4,HFOC
319450:6909,660:660,07/10/18 05:48:46,HLT_Photon33_v5,11.370689433,11.132646307,29.5,HFOC
319450:6909,661:661,07/10/18 05:49:09,HLT_Photon33_v5,11.394153137,10.996283874,29.5,HFOC
319450:6909,662:662,07/10/18 05:49:33,HLT_Photon33_v5,11.386874402,11.148476942,29.5,HFOC
319450:6909,663:663,07/10/18 05:49:56,HLT_Photon33_v5,11.376461353,11.134380448,29.5,HFOC
319450:6909,664:664,07/10/18 05:50:19,HLT_Photon33_v5,11.370976110,11.131875009,29.5,HFOC
319450:6909,665:665,07/10/18 05:50:43,HLT_Photon33_v5,11.366280886,11.128215387,29.4,HFOC
319450:6909,666:666,07/10/18 05:51:06,HLT_Photon33_v5,11.363871380,11.125690188,29.4,HFOC
319450:6909,667:667,07/10/18 05:51:29,HLT_Photon33_v5,11.360794721,11.123011239,29.4,HFOC
319450:6909,668:668,07/10/18 05:51:53,HLT_Photon33_v5,11.358239146,11.120303534,29.4,HFOC
319450:6909,669:669,07/10/18 05:52:16,HLT_Photon33_v5,11.353170214,11.116418075,29.4,HFOC
319450:6909,670:670,07/10/18 05:52:39,HLT_Photon33_v5,11.346205026,11.109274152,29.4,HFOC
319450:6909,671:671,07/10/18 05:53:02,HLT_Photon33_v5,11.336590204,11.099795068,29.4,HFOC
319450:6909,672:672,07/10/18 05:53:26,HLT_Photon33_v5,11.329962908,10.934001984,29.4,HFOC
319450:6909,673:673,07/10/18 05:53:49,HLT_Photon33_v5,11.324960457,11.089052314,29.3,HFOC
319450:6909,674:674,07/10/18 05:54:12,HLT_Photon33_v5,11.322803571,11.086642414,29.3,HFOC
319450:6909,675:675,07/10/18 05:54:36,HLT_Photon33_v5,11.319671989,11.083627110,29.3,HFOC
319450:6909,676:676,07/10/18 05:54:59,HLT_Photon33_v5,11.317844068,11.081560152,29.3,HFOC
319450:6909,677:677,07/10/18 05:55:22,HLT_Photon33_v5,11.316767911,11.080337155,29.3,HFOC
319450:6909,678:678,07/10/18 05:55:46,HLT_Photon33_v5,11.316925491,11.080754493,29.3,HFOC
319450:6909,679:679,07/10/18 05:56:09,HLT_Photon33_v5,11.315872393,11.079890157,29.3,HFOC
319450:6909,680:680,07/10/18 05:56:32,HLT_Photon33_v5,11.314528727,11.078296786,29.3,HFOC
319450:6909,681:681,07/10/18 05:56:56,HLT_Photon33_v5,11.310294763,11.072478813,29.3,HFOC
319450:6909,682:682,07/10/18 05:57:19,HLT_Photon33_v5,11.307625833,11.071768098,29.3,HFOC
319450:6909,683:683,07/10/18 05:57:42,HLT_Photon33_v5,11.302426285,11.066951190,29.3,HFOC
319456:6909,138:138,07/10/18 07:08:40,HLT_Photon33_v5,10.676243892,10.313178758,27.7,HFOC
319456:6909,139:139,07/10/18 07:09:04,HLT_Photon33_v5,10.673520270,10.460218957,27.7,HFOC
319456:6909,140:140,07/10/18 07:09:27,HLT_Photon33_v5,10.664234238,10.450959708,27.6,HFOC
319456:6909,141:141,07/10/18 07:09:50,HLT_Photon33_v5,10.678292948,10.465373475,27.7,HFOC
319456:6909,142:142,07/10/18 07:10:14,HLT_Photon33_v5,10.674452018,10.460867903,27.7,HFOC
319456:6909,143:143,07/10/18 07:10:37,HLT_Photon33_v5,10.665770504,10.452790088,27.6,HFOC
319456:6909,144:144,07/10/18 07:11:00,HLT_Photon33_v5,10.665076682,10.451765995,27.6,HFOC
319456:6909,145:145,07/10/18 07:11:23,HLT_Photon33_v5,10.666780816,10.453540375,27.6,HFOC
319456:6909,146:146,07/10/18 07:11:47,HLT_Photon33_v5,10.664744017,10.451561416,27.6,HFOC
319456:6909,147:147,07/10/18 07:12:10,HLT_Photon33_v5,10.661676860,10.448709834,27.6,HFOC
319456:6909,148:148,07/10/18 07:12:33,HLT_Photon33_v5,10.661555190,10.448625010,27.6,HFOC
319456:6909,149:149,07/10/18 07:12:57,HLT_Photon33_v5,10.652224958,10.438721892,27.6,HFOC
319456:6909,150:150,07/10/18 07:13:20,HLT_Photon33_v5,10.652784040,10.290800089,27.6,HFOC
319456:6909,151:151,07/10/18 07:13:43,HLT_Photon33_v5,10.652562255,10.439955356,27.6,HFOC
319456:6909,152:152,07/10/18 07:14:07,HLT_Photon33_v5,10.641226438,10.429554832,27.6,HFOC
319456:6909,153:153,07/10/18 07:14:30,HLT_Photon33_v5,10.654121673,9.673788005,27.6,HFOC
319456:6909,154:154,07/10/18 07:14:53,HLT_Photon33_v5,10.652918804,5.770433777,27.6,HFOC
319456:6909,155:155,07/10/18 07:15:17,HLT_Photon33_v5,10.635392052,10.270533094,27.6,HFOC
319456:6909,156:156,07/10/18 07:15:40,HLT_Photon33_v5,10.632591883,10.421411008,27.5,HFOC
319456:6909,157:157,07/10/18 07:16:03,HLT_Photon33_v5,10.627360377,10.416844735,27.5,HFOC
319456:6909,158:158,07/10/18 07:16:26,HLT_Photon33_v5,10.621197686,10.262254042,27.5,HFOC
319456:6909,159:159,07/10/18 07:16:50,HLT_Photon33_v5,10.617808238,10.407277396,27.5,HFOC
319456:6909,160:160,07/10/18 07:17:13,HLT_Photon33_v5,10.614113004,10.404268568,27.5,HFOC
319456:6909,161:161,07/10/18 07:17:36,HLT_Photon33_v5,10.612242267,10.401905046,27.5,HFOC
319456:6909,162:162,07/10/18 07:18:00,HLT_Photon33_v5,10.607353971,10.397570020,27.5,HFOC
319456:6909,163:163,07/10/18 07:18:23,HLT_Photon33_v5,10.601673082,10.391999924,27.5,HFOC
319456:6909,164:164,07/10/18 07:18:46,HLT_Photon33_v5,10.594893794,10.385420980,27.5,HFOC
319456:6909,165:165,07/10/18 07:19:10,HLT_Photon33_v5,10.588132095,10.378899151,27.4,HFOC
319456:6909,166:166,07/10/18 07:19:33,HLT_Photon33_v5,10.585667383,10.376719121,27.4,HFOC
319456:6909,167:167,07/10/18 07:19:56,HLT_Photon33_v5,10.583768773,10.374445535,27.4,HFOC
319456:6909,168:168,07/10/18 07:20:20,HLT_Photon33_v5,10.583688669,10.374885445,27.4,HFOC
319456:6909,169:169,07/10/18 07:20:43,HLT_Photon33_v5,10.583975194,10.374360697,27.4,HFOC
319456:6909,170:170,07/10/18 07:21:06,HLT_Photon33_v5,10.583201883,10.225928640,27.4,HFOC
319456:6909,171:171,07/10/18 07:21:29,HLT_Photon33_v5,10.580861146,10.371571823,27.4,HFOC
319456:6909,172:172,07/10/18 07:21:53,HLT_Photon33_v5,10.579470098,10.370402925,27.4,HFOC
319456:6909,173:173,07/10/18 07:22:16,HLT_Photon33_v5,10.573373612,10.364128800,27.4,HFOC
319456:6909,174:174,07/10/18 07:22:39,HLT_Photon33_v5,10.570046882,10.360995485,27.4,HFOC
319456:6909,175:175,07/10/18 07:23:03,HLT_Photon33_v5,10.558367272,10.349668804,27.4,HFOC
319456:6909,176:176,07/10/18 07:23:26,HLT_Photon33_v5,10.557992915,10.349507531,27.4,HFOC
319456:6909,177:177,07/10/18 07:23:49,HLT_Photon33_v5,10.558864875,10.350317194,27.4,HFOC
319456:6909,178:178,07/10/18 07:24:13,HLT_Photon33_v5,10.556871380,10.348453507,27.4,HFOC
319456:6909,179:179,07/10/18 07:24:36,HLT_Photon33_v5,10.554654491,10.346437051,27.3,HFOC
319456:6909,180:180,07/10/18 07:24:59,HLT_Photon33_v5,10.552690245,10.345001066,27.3,HFOC
319456:6909,181:181,07/10/18 07:25:23,HLT_Photon33_v5,10.549746937,10.341764769,27.3,HFOC
319456:6909,182:182,07/10/18 07:25:46,HLT_Photon33_v5,10.544348629,10.189421355,27.3,HFOC
319456:6909,183:183,07/10/18 07:26:09,HLT_Photon33_v5,10.538431043,10.330340264,27.3,HFOC
319456:6909,184:184,07/10/18 07:26:33,HLT_Photon33_v5,10.535954441,10.284964655,27.3,HFOC
319456:6909,185:185,07/10/18 07:26:56,HLT_Photon33_v5,10.534014745,10.280348147,27.3,HFOC
319456:6909,186:186,07/10/18 07:27:19,HLT_Photon33_v5,10.531461080,10.280686520,27.3,HFOC
319456:6909,187:187,07/10/18 07:27:42,HLT_Photon33_v5,10.529582987,10.278635603,27.3,HFOC
319456:6909,188:188,07/10/18 07:28:06,HLT_Photon33_v5,10.519415085,10.269148051,27.3,HFOC
319456:6909,189:189,07/10/18 07:28:29,HLT_Photon33_v5,10.514500896,10.263145860,27.2,HFOC
319456:6909,190:190,07/10/18 07:28:52,HLT_Photon33_v5,10.523317732,10.272666733,27.3,HFOC
319456:6909,191:191,07/10/18 07:29:16,HLT_Photon33_v5,10.528921262,10.277454250,27.3,HFOC
319456:6909,192:192,07/10/18 07:29:39,HLT_Photon33_v5,10.508761557,10.111997417,27.2,HFOC
319456:6909,193:193,07/10/18 07:30:02,HLT_Photon33_v5,10.506177670,10.255111311,27.2,HFOC
319456:6909,194:194,07/10/18 07:30:26,HLT_Photon33_v5,10.501539107,10.250105162,27.2,HFOC
319456:6909,195:195,07/10/18 07:30:49,HLT_Photon33_v5,10.497468278,10.247744047,27.2,HFOC
319456:6909,196:196,07/10/18 07:31:12,HLT_Photon33_v5,10.494671676,10.245351858,27.2,HFOC
319456:6909,197:197,07/10/18 07:31:36,HLT_Photon33_v5,10.490640834,10.241750583,27.2,HFOC
319456:6909,198:198,07/10/18 07:31:59,HLT_Photon33_v5,10.488240951,10.234971666,27.2,HFOC
319456:6909,199:199,07/10/18 07:32:22,HLT_Photon33_v5,10.492833457,10.242974475,27.2,HFOC
319456:6909,200:200,07/10/18 07:32:46,HLT_Photon33_v5,10.509025029,10.257704708,27.2,HFOC
319456:6909,201:201,07/10/18 07:33:09,HLT_Photon33_v5,10.505876446,10.255465441,27.2,HFOC
319456:6909,202:202,07/10/18 07:33:32,HLT_Photon33_v5,10.500199375,10.088349190,27.2,HFOC
319456:6909,203:203,07/10/18 07:33:55,HLT_Photon33_v5,10.492146241,10.242365028,27.2,HFOC
319456:6909,204:204,07/10/18 07:34:19,HLT_Photon33_v5,10.483827129,10.235053171,27.2,HFOC
319456:6909,205:205,07/10/18 07:34:42,HLT_Photon33_v5,10.491159329,10.241319205,27.2,HFOC
319456:6909,206:206,07/10/18 07:35:05,HLT_Photon33_v5,10.493180917,10.243842511,27.2,HFOC
319456:6909,207:207,07/10/18 07:35:29,HLT_Photon33_v5,10.480497274,10.231342913,27.2,HFOC
319456:6909,208:208,07/10/18 07:35:52,HLT_Photon33_v5,10.479368568,10.230607106,27.2,HFOC
319456:6909,209:209,07/10/18 07:36:15,HLT_Photon33_v5,10.473794327,10.224828970,27.1,HFOC
319456:6909,210:210,07/10/18 07:36:39,HLT_Photon33_v5,10.469598374,10.221424559,27.1,HFOC
319456:6909,211:211,07/10/18 07:37:02,HLT_Photon33_v5,10.465591911,10.217843250,27.1,HFOC
319456:6909,212:212,07/10/18 07:37:25,HLT_Photon33_v5,10.462848229,10.069529760,27.1,HFOC
319456:6909,213:213,07/10/18 07:37:49,HLT_Photon33_v5,10.459001953,10.210914428,27.1,HFOC
319456:6909,214:214,07/10/18 07:38:12,HLT_Photon33_v5,10.455030817,10.207591970,27.1,HFOC
319456:6909,215:215,07/10/18 07:38:35,HLT_Photon33_v5,10.452686177,10.205405076,27.1,HFOC
319456:6909,216:216,07/10/18 07:38:59,HLT_Photon33_v5,10.449985547,10.203337519,27.1,HFOC
319456:6909,217:217,07/10/18 07:39:22,HLT_Photon33_v5,10.444508715,10.197305802,27.1,HFOC
319456:6909,218:218,07/10/18 07:39:45,HLT_Photon33_v5,10.441851174,10.195278948,27.1,HFOC
319456:6909,219:219,07/10/18 07:40:08,HLT_Photon33_v5,10.438318286,10.191483810,27.0,HFOC
319456:6909,220:220,07/10/18 07:40:32,HLT_Photon33_v5,10.416805077,10.170706549,27.0,HFOC
319456:6909,221:221,07/10/18 07:40:55,HLT_Photon33_v5,10.437091592,10.190550807,27.0,HFOC
319456:6909,222:222,07/10/18 07:41:18,HLT_Photon33_v5,10.433681946,10.042394836,27.0,HFOC
319456:6909,223:223,07/10/18 07:41:42,HLT_Photon33_v5,10.419872746,10.173632960,27.0,HFOC
319456:6909,224:224,07/10/18 07:42:05,HLT_Photon33_v5,10.415341742,10.169026225,27.0,HFOC
319456:6909,225:225,07/10/18 07:42:28,HLT_Photon33_v5,10.411607474,10.164189493,27.0,HFOC
319456:6909,226:226,07/10/18 07:42:52,HLT_Photon33_v5,10.410876952,10.165199774,27.0,HFOC
319456:6909,227:227,07/10/18 07:43:15,HLT_Photon33_v5,10.407304465,10.161545965,27.0,HFOC
319456:6909,228:228,07/10/18 07:43:38,HLT_Photon33_v5,10.401391599,10.156092495,26.9,HFOC
319456:6909,229:229,07/10/18 07:44:02,HLT_Photon33_v5,10.397215622,10.152629960,26.9,HFOC
319456:6909,230:230,07/10/18 07:44:25,HLT_Photon33_v5,10.393063488,10.148130718,26.9,HFOC
319456:6909,231:231,07/10/18 07:44:48,HLT_Photon33_v5,10.389979412,10.000698023,26.9,HFOC
319456:6909,232:232,07/10/18 07:45:11,HLT_Photon33_v5,10.378688633,10.134802488,26.9,HFOC
319456:6909,233:233,07/10/18 07:45:35,HLT_Photon33_v5,10.385844150,10.141570659,26.9,HFOC
319456:6909,234:234,07/10/18 07:45:58,HLT_Photon33_v5,10.391763432,10.144908147,26.9,HFOC
319456:6909,235:235,07/10/18 07:46:21,HLT_Photon33_v5,10.382526504,10.137230116,26.9,HFOC
319456:6909,236:236,07/10/18 07:46:45,HLT_Photon33_v5,10.374754389,9.985918059,26.9,HFOC
319456:6909,237:237,07/10/18 07:47:08,HLT_Photon33_v5,10.371747996,10.128297092,26.9,HFOC
319456:6909,238:238,07/10/18 07:47:31,HLT_Photon33_v5,10.368127345,10.124802079,26.9,HFOC
319456:6909,239:239,07/10/18 07:47:55,HLT_Photon33_v5,10.365848428,10.121694815,26.9,HFOC
319456:6909,240:240,07/10/18 07:48:18,HLT_Photon33_v5,10.362920573,10.119180547,26.9,HFOC
319456:6909,241:241,07/10/18 07:48:41,HLT_Photon33_v5,10.359652045,10.111900674,26.8,HFOC
319456:6909,242:242,07/10/18 07:49:05,HLT_Photon33_v5,10.354791202,10.111748867,26.8,HFOC
319456:6909,243:243,07/10/18 07:49:28,HLT_Photon33_v5,10.350338006,10.106868035,26.8,HFOC
319456:6909,244:244,07/10/18 07:49:51,HLT_Photon33_v5,10.347490182,10.104745494,26.8,HFOC
319456:6909,245:245,07/10/18 07:50:15,HLT_Photon33_v5,10.345056220,9.957975423,26.8,HFOC
319456:6909,246:246,07/10/18 07:50:38,HLT_Photon33_v5,10.341752849,10.099204570,26.8,HFOC
319456:6909,247:247,07/10/18 07:51:01,HLT_Photon33_v5,10.337023567,10.093674075,26.8,HFOC
319456:6909,248:248,07/10/18 07:51:24,HLT_Photon33_v5,10.326973639,10.083764176,26.8,HFOC
319456:6909,249:249,07/10/18 07:51:48,HLT_Photon33_v5,10.319420789,10.077170630,26.7,HFOC
319456:6909,250:250,07/10/18 07:52:11,HLT_Photon33_v5,10.339353532,10.096977750,26.8,HFOC
319456:6909,251:251,07/10/18 07:52:34,HLT_Photon33_v5,10.324719131,10.083515951,26.8,HFOC
319456:6909,252:252,07/10/18 07:52:58,HLT_Photon33_v5,10.321831798,10.079700035,26.7,HFOC
319456:6909,253:253,07/10/18 07:53:21,HLT_Photon33_v5,10.316605869,10.074632919,26.7,HFOC
319456:6909,254:254,07/10/18 07:53:44,HLT_Photon33_v5,10.313609790,10.070813590,26.7,HFOC
