#Data tag : 19v2 , Norm tag: None
#run:fill,ls,time,hltpath,delivered(/ub),recorded(/ub),avgpu,source
317527:6763,1208:1208,06/07/18 06:25:36,HLT_Photon33_v5,10.964340909,10.737669052,28.4,HFOC
317527:6763,1209:1209,06/07/18 06:25:59,HLT_Photon33_v5,10.954943124,10.728970723,28.4,HFOC
317527:6763,1210:1210,06/07/18 06:26:23,HLT_Photon33_v5,10.947488502,10.721502948,28.4,HFOC
317527:6763,1211:1211,06/07/18 06:26:46,HLT_Photon33_v5,10.937388026,10.712436730,28.3,HFOC
317527:6763,1212:1212,06/07/18 06:27:09,HLT_Photon33_v5,10.931711703,10.553080873,28.3,HFOC
317527:6763,1213:1213,06/07/18 06:27:33,HLT_Photon33_v5,10.925937155,10.701072808,28.3,HFOC
317527:6763,1214:1214,06/07/18 06:27:56,HLT_Photon33_v5,10.924983411,10.700429709,28.3,HFOC
317527:6763,1215:1215,06/07/18 06:28:19,HLT_Photon33_v5,10.920535892,10.695784131,28.3,HFOC
317527:6763,1216:1216,06/07/18 06:28:43,HLT_Photon33_v5,10.909460940,10.685227407,28.3,HFOC
317527:6763,1217:1217,06/07/18 06:29:06,HLT_Photon33_v5,10.905817517,10.681672460,28.3,HFOC
317527:6763,1218:1218,06/07/18 06:29:29,HLT_Photon33_v5,10.899636187,10.675473846,28.2,HFOC
317527:6763,1219:1219,06/07/18 06:29:53,HLT_Photon33_v5,10.894122585,10.654952855,28.2,HFOC
317527:6763,1220:1220,06/07/18 06:30:16,HLT_Photon33_v5,10.885461358,10.658224418,28.2,HFOC
317527:6763,1221:1221,06/07/18 06:30:39,HLT_Photon33_v5,10.874274911,10.651474568,28.2,HFOC
317527:6763,1222:1222,06/07/18 06:31:03,HLT_Photon33_v5,10.875645919,10.648642523,28.2,HFOC
317527:6763,1223:1223,06/07/18 06:31:26,HLT_Photon33_v5,10.871419394,10.648254097,28.2,HFOC
317527:6763,1224:1224,06/07/18 06:31:49,HLT_Photon33_v5,10.856127729,10.617212339,28.1,HFOC
317527:6763,1225:1225,06/07/18 06:32:12,HLT_Photon33_v5,10.834408339,10.612910117,28.1,HFOC
317527:6763,1226:1226,06/07/18 06:32:36,HLT_Photon33_v5,10.864339545,10.641269922,28.1,HFOC
317527:6763,1227:1227,06/07/18 06:32:59,HLT_Photon33_v5,10.874462773,10.651390017,28.2,HFOC
317527:6763,1228:1228,06/07/18 06:33:22,HLT_Photon33_v5,10.834534105,10.613608871,28.1,HFOC
317527:6763,1229:1229,06/07/18 06:33:46,HLT_Photon33_v5,10.836247287,10.615254805,28.1,HFOC
317527:6763,1230:1230,06/07/18 06:34:09,HLT_Photon33_v5,10.830484246,10.609022735,28.1,HFOC
317527:6763,1231:1231,06/07/18 06:34:32,HLT_Photon33_v5,10.822308469,10.450076077,28.0,HFOC
317527:6763,1232:1232,06/07/18 06:34:56,HLT_Photon33_v5,10.825087687,10.603526886,28.0,HFOC
317527:6763,1233:1233,06/07/18 06:35:19,HLT_Photon33_v5,10.822595288,10.428984211,28.0,HFOC
317527:6763,1234:1234,06/07/18 06:35:42,HLT_Photon33_v5,10.810705157,10.589745025,28.0,HFOC
317527:6763,1235:1235,06/07/18 06:36:06,HLT_Photon33_v5,10.810541803,10.590287602,28.0,HFOC
317527:6763,1236:1236,06/07/18 06:36:29,HLT_Photon33_v5,10.808814695,10.588536370,28.0,HFOC
317527:6763,1237:1237,06/07/18 06:36:52,HLT_Photon33_v5,10.805088192,10.585087917,28.0,HFOC
317527:6763,1238:1238,06/07/18 06:37:15,HLT_Photon33_v5,10.805264586,10.584505417,28.0,HFOC
317527:6763,1239:1239,06/07/18 06:37:39,HLT_Photon33_v5,10.798743308,10.578336760,28.0,HFOC
317527:6763,1240:1240,06/07/18 06:38:02,HLT_Photon33_v5,10.793074771,10.572858222,28.0,HFOC
317527:6763,1241:1241,06/07/18 06:38:25,HLT_Photon33_v5,10.797018444,10.576743513,28.0,HFOC
317527:6763,1242:1242,06/07/18 06:38:49,HLT_Photon33_v5,10.802169237,10.582195558,28.0,HFOC
317527:6763,1243:1243,06/07/18 06:39:12,HLT_Photon33_v5,10.805840551,10.584873413,28.0,HFOC
317527:6763,1244:1244,06/07/18 06:39:35,HLT_Photon33_v5,10.807645901,9.955637101,28.0,HFOC
317527:6763,1245:1245,06/07/18 06:39:59,HLT_Photon33_v5,10.806915019,10.586308872,28.0,HFOC
317527:6763,1246:1246,06/07/18 06:40:22,HLT_Photon33_v5,10.800798716,10.579822922,28.0,HFOC
317527:6763,1247:1247,06/07/18 06:40:45,HLT_Photon33_v5,10.832225055,10.610704320,28.1,HFOC
317527:6763,1248:1248,06/07/18 06:41:09,HLT_Photon33_v5,10.837270284,10.615658546,28.1,HFOC
317527:6763,1249:1249,06/07/18 06:41:32,HLT_Photon33_v5,10.838282543,10.615432352,28.1,HFOC
317527:6763,1250:1250,06/07/18 06:41:55,HLT_Photon33_v5,10.832359258,10.610994147,28.1,HFOC
317527:6763,1251:1251,06/07/18 06:42:19,HLT_Photon33_v5,10.823346844,10.602182820,28.0,HFOC
317527:6763,1252:1252,06/07/18 06:42:42,HLT_Photon33_v5,10.803269025,10.582390330,28.0,HFOC
317527:6763,1253:1253,06/07/18 06:43:05,HLT_Photon33_v5,10.831131491,10.458062176,28.1,HFOC
317527:6763,1254:1254,06/07/18 06:43:28,HLT_Photon33_v5,10.824922038,10.603244457,28.0,HFOC
317527:6763,1255:1255,06/07/18 06:43:52,HLT_Photon33_v5,10.819414962,10.598315805,28.0,HFOC
317527:6763,1256:1256,06/07/18 06:44:15,HLT_Photon33_v5,10.795688552,10.575124003,28.0,HFOC
317527:6763,1257:1257,06/07/18 06:44:38,HLT_Photon33_v5,10.799319284,10.579245293,28.0,HFOC
317527:6763,1258:1258,06/07/18 06:45:02,HLT_Photon33_v5,10.797861320,10.577805918,28.0,HFOC
317527:6763,1259:1259,06/07/18 06:45:25,HLT_Photon33_v5,10.788426212,10.568594039,28.0,HFOC
317527:6763,1260:1260,06/07/18 06:45:48,HLT_Photon33_v5,10.779511640,10.559938459,27.9,HFOC
317527:6763,1261:1261,06/07/18 06:46:12,HLT_Photon33_v5,10.783792165,10.564701220,27.9,HFOC
317527:6763,1262:1262,06/07/18 06:46:35,HLT_Photon33_v5,10.776148389,10.556883056,27.9,HFOC
317527:6763,1263:1263,06/07/18 06:46:58,HLT_Photon33_v5,10.770910553,10.550818874,27.9,HFOC
317527:6763,1264:1264,06/07/18 06:47:22,HLT_Photon33_v5,10.767094685,10.390110675,27.9,HFOC
317527:6763,1265:1265,06/07/18 06:47:45,HLT_Photon33_v5,10.762143584,10.527867690,27.9,HFOC
317527:6763,1266:1266,06/07/18 06:48:08,HLT_Photon33_v5,10.757265283,10.538152061,27.9,HFOC
317527:6763,1267:1267,06/07/18 06:48:31,HLT_Photon33_v5,10.752064757,10.533511923,27.9,HFOC
317527:6763,1268:1268,06/07/18 06:48:55,HLT_Photon33_v5,10.743195310,10.525448358,27.8,HFOC
317527:6763,1269:1269,06/07/18 06:49:18,HLT_Photon33_v5,10.739326220,10.521147438,27.8,HFOC
317527:6763,1270:1270,06/07/18 06:49:41,HLT_Photon33_v5,10.739568615,10.521500111,27.8,HFOC
317527:6763,1271:1271,06/07/18 06:50:05,HLT_Photon33_v5,10.740798995,10.204678807,27.8,HFOC
317527:6763,1272:1272,06/07/18 06:50:28,HLT_Photon33_v5,10.738171776,8.426673890,27.8,HFOC
317527:6763,1273:1273,06/07/18 06:50:51,HLT_Photon33_v5,10.729680931,9.205062592,27.8,HFOC
317527:6763,1274:1274,06/07/18 06:51:15,HLT_Photon33_v5,10.722369699,10.504626835,27.8,HFOC
317527:6763,1275:1275,06/07/18 06:51:38,HLT_Photon33_v5,10.715420402,10.498506448,27.8,HFOC
317527:6763,1276:1276,06/07/18 06:52:01,HLT_Photon33_v5,10.720118998,10.503381591,27.8,HFOC
317527:6763,1277:1277,06/07/18 06:52:25,HLT_Photon33_v5,10.719303556,10.502149108,27.8,HFOC
317527:6763,1278:1278,06/07/18 06:52:48,HLT_Photon33_v5,10.715239361,10.498048532,27.8,HFOC
317527:6763,1279:1279,06/07/18 06:53:11,HLT_Photon33_v5,10.709277999,10.492278657,27.7,HFOC
317527:6763,1280:1280,06/07/18 06:53:35,HLT_Photon33_v5,10.703149299,10.486495792,27.7,HFOC
317527:6763,1281:1281,06/07/18 06:53:58,HLT_Photon33_v5,10.676002718,10.445275396,27.7,HFOC
317527:6763,1282:1282,06/07/18 06:54:21,HLT_Photon33_v5,10.711033201,10.494232776,27.8,HFOC
317527:6763,1283:1283,06/07/18 06:54:44,HLT_Photon33_v5,10.700700552,10.483330581,27.7,HFOC
317527:6763,1284:1284,06/07/18 06:55:08,HLT_Photon33_v5,10.677636864,10.461039140,27.7,HFOC
317527:6763,1285:1285,06/07/18 06:55:31,HLT_Photon33_v5,10.683450682,10.468157498,27.7,HFOC
317527:6763,1286:1286,06/07/18 06:55:54,HLT_Photon33_v5,10.675629855,10.460567513,27.7,HFOC
317527:6763,1287:1287,06/07/18 06:56:18,HLT_Photon33_v5,10.669023373,10.453981004,27.6,HFOC
317527:6763,1288:1288,06/07/18 06:56:41,HLT_Photon33_v5,10.667943123,10.452592676,27.6,HFOC
317527:6763,1289:1289,06/07/18 06:57:04,HLT_Photon33_v5,10.663941262,10.448088020,27.6,HFOC
317527:6763,1290:1290,06/07/18 06:57:28,HLT_Photon33_v5,10.655235374,10.439980456,27.6,HFOC
317527:6763,1291:1291,06/07/18 06:57:51,HLT_Photon33_v5,10.651885542,10.437152489,27.6,HFOC
317527:6763,1292:1292,06/07/18 06:58:14,HLT_Photon33_v5,10.651052299,10.436550405,27.6,HFOC
317527:6763,1293:1293,06/07/18 06:58:38,HLT_Photon33_v5,10.641940976,10.116703695,27.6,HFOC
317527:6763,1294:1294,06/07/18 06:59:01,HLT_Photon33_v5,10.630941097,10.417165387,27.5,HFOC
317527:6763,1295:1295,06/07/18 06:59:24,HLT_Photon33_v5,10.623943999,10.410748043,27.5,HFOC
317527:6763,1296:1296,06/07/18 06:59:48,HLT_Photon33_v5,10.617569071,10.399822059,27.5,HFOC
317527:6763,1297:1297,06/07/18 07:00:11,HLT_Photon33_v5,10.603556570,10.389768598,27.5,HFOC
317527:6763,1298:1298,06/07/18 07:00:34,HLT_Photon33_v5,10.603106129,10.390031478,27.5,HFOC
317527:6763,1299:1299,06/07/18 07:00:57,HLT_Photon33_v5,10.632398968,10.418616638,27.5,HFOC
317527:6763,1300:1300,06/07/18 07:01:21,HLT_Photon33_v5,10.629704971,10.415930299,27.5,HFOC
317527:6763,1301:1301,06/07/18 07:01:44,HLT_Photon33_v5,10.615306972,10.401722938,27.5,HFOC
317527:6763,1302:1302,06/07/18 07:02:07,HLT_Photon33_v5,10.589496715,10.377033215,27.4,HFOC
317527:6763,1303:1303,06/07/18 07:02:31,HLT_Photon33_v5,10.582118947,10.370158915,27.4,HFOC
317527:6763,1304:1304,06/07/18 07:02:54,HLT_Photon33_v5,10.575779349,10.363580037,27.4,HFOC
317527:6763,1305:1305,06/07/18 07:03:17,HLT_Photon33_v5,10.565342290,10.205666155,27.4,HFOC
317527:6763,1306:1306,06/07/18 07:03:41,HLT_Photon33_v5,10.560229556,10.157471146,27.4,HFOC
317527:6763,1307:1307,06/07/18 07:04:04,HLT_Photon33_v5,10.558013913,4.749889056,27.4,HFOC
317527:6763,1308:1308,06/07/18 07:04:27,HLT_Photon33_v5,10.553789803,10.335893955,27.3,HFOC
317527:6763,1309:1309,06/07/18 07:04:51,HLT_Photon33_v5,10.541909226,10.326733412,27.3,HFOC
317527:6763,1310:1310,06/07/18 07:05:14,HLT_Photon33_v5,10.540922231,10.327983044,27.3,HFOC
317527:6763,1311:1311,06/07/18 07:05:37,HLT_Photon33_v5,10.543702083,10.333058079,27.3,HFOC
317527:6763,1312:1312,06/07/18 07:06:00,HLT_Photon33_v5,10.540572253,10.328975931,27.3,HFOC
317527:6763,1313:1313,06/07/18 07:06:24,HLT_Photon33_v5,10.531983119,10.320515845,27.3,HFOC
317527:6763,1314:1314,06/07/18 07:06:47,HLT_Photon33_v5,10.515792841,10.305489838,27.2,HFOC
317527:6763,1315:1315,06/07/18 07:07:10,HLT_Photon33_v5,10.508594711,10.298587496,27.2,HFOC
317527:6763,1316:1316,06/07/18 07:07:34,HLT_Photon33_v5,10.505232771,10.294880278,27.2,HFOC
317527:6763,1317:1317,06/07/18 07:07:57,HLT_Photon33_v5,10.490564216,10.281287342,27.2,HFOC
317527:6763,1318:1318,06/07/18 07:08:20,HLT_Photon33_v5,10.477380430,10.268809877,27.1,HFOC
317527:6763,1319:1319,06/07/18 07:08:44,HLT_Photon33_v5,10.480412552,9.965416374,27.2,HFOC
317527:6763,1320:1320,06/07/18 07:09:07,HLT_Photon33_v5,10.475769174,10.107346049,27.1,HFOC
317527:6763,1321:1321,06/07/18 07:09:30,HLT_Photon33_v5,10.472449916,10.264143416,27.1,HFOC
317527:6763,1322:1322,06/07/18 07:09:54,HLT_Photon33_v5,10.466481470,10.258282868,27.1,HFOC
317527:6763,1323:1323,06/07/18 07:10:17,HLT_Photon33_v5,10.458401074,6.944859602,27.1,HFOC
317527:6763,1324:1324,06/07/18 07:10:40,HLT_Photon33_v5,10.455706545,10.247211401,27.1,HFOC
317527:6763,1325:1325,06/07/18 07:11:03,HLT_Photon33_v5,10.448455782,10.094748081,27.1,HFOC
317527:6763,1326:1326,06/07/18 07:11:27,HLT_Photon33_v5,10.445265246,10.236987824,27.1,HFOC
317527:6763,1327:1327,06/07/18 07:11:50,HLT_Photon33_v5,10.480661261,10.124283151,27.2,HFOC
317527:6763,1328:1328,06/07/18 07:12:13,HLT_Photon33_v5,10.470216078,10.260756004,27.1,HFOC
317527:6763,1329:1329,06/07/18 07:12:37,HLT_Photon33_v5,10.453510988,10.241463473,27.1,HFOC
317527:6763,1330:1330,06/07/18 07:13:00,HLT_Photon33_v5,10.453610786,10.245403259,27.1,HFOC
317527:6763,1331:1331,06/07/18 07:13:23,HLT_Photon33_v5,10.456999307,10.248711786,27.1,HFOC
317527:6763,1332:1332,06/07/18 07:13:47,HLT_Photon33_v5,10.450212253,10.241885493,27.1,HFOC
317527:6763,1333:1333,06/07/18 07:14:10,HLT_Photon33_v5,10.439957349,10.231587825,27.0,HFOC
317527:6763,1334:1334,06/07/18 07:14:33,HLT_Photon33_v5,10.430034580,10.223368907,27.0,HFOC
317527:6763,1335:1335,06/07/18 07:14:57,HLT_Photon33_v5,10.429391990,10.222299608,27.0,HFOC
317527:6763,1336:1336,06/07/18 07:15:20,HLT_Photon33_v5,10.429606187,10.221916591,27.0,HFOC
317527:6763,1337:1337,06/07/18 07:15:43,HLT_Photon33_v5,10.425113400,10.218446010,27.0,HFOC
317527:6763,1338:1338,06/07/18 07:16:07,HLT_Photon33_v5,10.412513031,10.205074060,27.0,HFOC
317527:6763,1339:1339,06/07/18 07:16:30,HLT_Photon33_v5,10.400187092,10.048330533,26.9,HFOC
317527:6763,1340:1340,06/07/18 07:16:53,HLT_Photon33_v5,10.391107058,10.183957680,26.9,HFOC
317527:6763,1341:1341,06/07/18 07:17:17,HLT_Photon33_v5,10.382539706,10.177432883,26.9,HFOC
317527:6763,1342:1342,06/07/18 07:17:40,HLT_Photon33_v5,10.378275150,10.173079889,26.9,HFOC
317527:6763,1343:1343,06/07/18 07:18:03,HLT_Photon33_v5,10.364783189,10.159581372,26.9,HFOC
317527:6763,1344:1344,06/07/18 07:18:26,HLT_Photon33_v5,10.355044952,10.150742772,26.8,HFOC
317527:6763,1345:1345,06/07/18 07:18:50,HLT_Photon33_v5,10.355450397,10.150850465,26.8,HFOC
317527:6763,1346:1346,06/07/18 07:19:13,HLT_Photon33_v5,10.353582121,10.149192204,26.8,HFOC
317527:6763,1347:1347,06/07/18 07:19:36,HLT_Photon33_v5,10.347777578,10.143386507,26.8,HFOC
317527:6763,1348:1348,06/07/18 07:20:00,HLT_Photon33_v5,10.358204034,10.153120605,26.8,HFOC
317527:6763,1349:1349,06/07/18 07:20:23,HLT_Photon33_v5,10.368343776,10.163422975,26.9,HFOC
317527:6763,1350:1350,06/07/18 07:20:46,HLT_Photon33_v5,10.357301771,10.152065414,26.8,HFOC
317527:6763,1351:1351,06/07/18 07:21:10,HLT_Photon33_v5,10.338054241,9.988639077,26.8,HFOC
317527:6763,1352:1352,06/07/18 07:21:33,HLT_Photon33_v5,10.331939970,10.128478790,26.8,HFOC
317527:6763,1353:1353,06/07/18 07:21:56,HLT_Photon33_v5,10.333957338,10.129779134,26.8,HFOC
317527:6763,1354:1354,06/07/18 07:22:20,HLT_Photon33_v5,10.339261418,10.135394107,26.8,HFOC
317527:6763,1355:1355,06/07/18 07:22:43,HLT_Photon33_v5,10.333993431,10.129935375,26.8,HFOC
317527:6763,1356:1356,06/07/18 07:23:06,HLT_Photon33_v5,10.320864598,10.117682670,26.7,HFOC
317527:6763,1357:1357,06/07/18 07:23:30,HLT_Photon33_v5,10.314600280,10.112065541,26.7,HFOC
317527:6763,1358:1358,06/07/18 07:23:53,HLT_Photon33_v5,10.313249410,10.109738649,26.7,HFOC
317527:6763,1359:1359,06/07/18 07:24:16,HLT_Photon33_v5,10.289140247,10.086895960,26.7,HFOC
317527:6763,1360:1360,06/07/18 07:24:39,HLT_Photon33_v5,10.281151121,10.078995293,26.6,HFOC
317527:6763,1361:1361,06/07/18 07:25:03,HLT_Photon33_v5,10.267682415,10.066350635,26.6,HFOC
317527:6763,1362:1362,06/07/18 07:25:26,HLT_Photon33_v5,10.270262369,10.067541331,26.6,HFOC
317527:6763,1363:1363,06/07/18 07:25:49,HLT_Photon33_v5,10.271419847,9.925272572,26.6,HFOC
317527:6763,1364:1364,06/07/18 07:26:13,HLT_Photon33_v5,10.272373017,10.070231535,26.6,HFOC
317527:6763,1365:1365,06/07/18 07:26:36,HLT_Photon33_v5,10.274721751,10.072589742,26.6,HFOC
317527:6763,1366:1366,06/07/18 07:26:59,HLT_Photon33_v5,10.269386769,10.067769670,26.6,HFOC
317527:6763,1367:1367,06/07/18 07:27:23,HLT_Photon33_v5,10.261592300,10.060434048,26.6,HFOC
317527:6763,1368:1368,06/07/18 07:27:46,HLT_Photon33_v5,10.257461502,10.056180422,26.6,HFOC
317527:6763,1369:1369,06/07/18 07:28:09,HLT_Photon33_v5,10.249099140,10.048196177,26.6,HFOC
317527:6763,1370:1370,06/07/18 07:28:33,HLT_Photon33_v5,10.238243221,10.037757011,26.5,HFOC
317527:6763,1371:1371,06/07/18 07:28:56,HLT_Photon33_v5,10.234785819,10.034248278,26.5,HFOC
317527:6763,1372:1372,06/07/18 07:29:19,HLT_Photon33_v5,10.237667885,10.036864915,26.5,HFOC
317527:6763,1373:1373,06/07/18 07:29:43,HLT_Photon33_v5,10.227681948,10.027710960,26.5,HFOC
317527:6763,1374:1374,06/07/18 07:30:06,HLT_Photon33_v5,10.206964858,10.007725726,26.4,HFOC
317527:6763,1375:1375,06/07/18 07:30:29,HLT_Photon33_v5,10.174678892,9.976186210,26.4,HFOC
317527:6763,1376:1376,06/07/18 07:30:52,HLT_Photon33_v5,10.125948713,9.786777556,26.2,HFOC
317527:6763,1377:1377,06/07/18 07:31:16,HLT_Photon33_v5,10.104991426,9.908756015,26.2,HFOC
317527:6763,1378:1378,06/07/18 07:31:39,HLT_Photon33_v5,10.085286290,9.889391992,26.1,HFOC
317527:6763,1379:1379,06/07/18 07:32:02,HLT_Photon33_v5,10.071056398,9.861340975,26.1,HFOC
317527:6763,1380:1380,06/07/18 07:32:26,HLT_Photon33_v5,10.058902488,9.863729440,26.1,HFOC
317527:6763,1381:1381,06/07/18 07:32:49,HLT_Photon33_v5,10.063925487,9.866982353,26.1,HFOC
317527:6763,1382:1382,06/07/18 07:33:12,HLT_Photon33_v5,10.058004089,9.855734293,26.1,HFOC
317527:6763,1383:1383,06/07/18 07:33:36,HLT_Photon33_v5,10.039415418,9.826685135,26.0,HFOC
317527:6763,1384:1384,06/07/18 07:33:59,HLT_Photon33_v5,10.031523763,9.826909614,26.0,HFOC
317527:6763,1385:1385,06/07/18 07:34:22,HLT_Photon33_v5,10.040481408,9.834963163,26.0,HFOC
317527:6763,1386:1386,06/07/18 07:34:46,HLT_Photon33_v5,10.043265112,9.839999514,26.0,HFOC
317527:6763,1387:1387,06/07/18 07:35:09,HLT_Photon33_v5,10.074707486,9.871907480,26.1,HFOC
317527:6763,1388:1388,06/07/18 07:35:32,HLT_Photon33_v5,10.083673284,9.884057838,26.1,HFOC
317527:6763,1389:1389,06/07/18 07:35:55,HLT_Photon33_v5,10.058132432,9.862448048,26.1,HFOC
317527:6763,1390:1390,06/07/18 07:36:19,HLT_Photon33_v5,10.041443641,9.846533747,26.0,HFOC
317527:6763,1391:1391,06/07/18 07:36:42,HLT_Photon33_v5,10.032692766,9.392478103,26.0,HFOC
317527:6763,1392:1392,06/07/18 07:37:05,HLT_Photon33_v5,10.023070094,9.828833680,26.0,HFOC
317527:6763,1393:1393,06/07/18 07:37:29,HLT_Photon33_v5,10.019996473,9.812599192,26.0,HFOC
317527:6763,1394:1394,06/07/18 07:37:52,HLT_Photon33_v5,10.011046007,9.817524222,25.9,HFOC
317527:6763,1395:1395,06/07/18 07:38:16,HLT_Photon33_v5,10.009236671,9.815671727,25.9,HFOC
317527:6763,1396:1396,06/07/18 07:38:39,HLT_Photon33_v5,9.997840110,9.805128648,25.9,HFOC
317527:6763,1397:1397,06/07/18 07:39:02,HLT_Photon33_v5,9.994728611,9.802227750,25.9,HFOC
317527:6763,1398:1398,06/07/18 07:39:25,HLT_Photon33_v5,9.990012117,9.798160668,25.9,HFOC
317527:6763,1399:1399,06/07/18 07:39:49,HLT_Photon33_v5,9.985330152,9.792331756,25.9,HFOC
317527:6763,1400:1400,06/07/18 07:40:12,HLT_Photon33_v5,9.963827386,9.771213309,25.8,HFOC
317527:6763,1401:1401,06/07/18 07:40:35,HLT_Photon33_v5,9.947151160,9.615558056,25.8,HFOC
317527:6763,1402:1402,06/07/18 07:40:59,HLT_Photon33_v5,9.932745935,9.741637375,25.7,HFOC
317527:6763,1403:1403,06/07/18 07:41:22,HLT_Photon33_v5,9.937426273,9.746635102,25.7,HFOC
317527:6763,1404:1404,06/07/18 07:41:45,HLT_Photon33_v5,9.938918465,9.734497139,25.8,HFOC
317527:6763,1405:1405,06/07/18 07:42:08,HLT_Photon33_v5,9.930566420,9.740198985,25.7,HFOC
317527:6763,1406:1406,06/07/18 07:42:32,HLT_Photon33_v5,9.926079730,9.735613584,25.7,HFOC
317527:6763,1407:1407,06/07/18 07:42:55,HLT_Photon33_v5,9.920290619,9.577146119,25.7,HFOC
317527:6763,1408:1408,06/07/18 07:43:18,HLT_Photon33_v5,9.924020109,9.734116958,25.7,HFOC
317527:6763,1409:1409,06/07/18 07:43:42,HLT_Photon33_v5,9.896628107,9.707579493,25.6,HFOC
317527:6763,1410:1410,06/07/18 07:44:05,HLT_Photon33_v5,9.871363168,9.682862944,25.6,HFOC
317527:6763,1411:1411,06/07/18 07:44:28,HLT_Photon33_v5,9.860974960,9.672764760,25.5,HFOC
317527:6763,1412:1412,06/07/18 07:44:52,HLT_Photon33_v5,9.853415449,9.665814956,25.5,HFOC
317527:6763,1413:1413,06/07/18 07:45:15,HLT_Photon33_v5,9.853371619,9.665072625,25.5,HFOC
317527:6763,1414:1414,06/07/18 07:45:38,HLT_Photon33_v5,9.853876052,9.666440036,25.5,HFOC
317527:6763,1415:1415,06/07/18 07:46:02,HLT_Photon33_v5,9.848311094,9.660824587,25.5,HFOC
317527:6763,1416:1416,06/07/18 07:46:25,HLT_Photon33_v5,9.824842285,9.638145857,25.5,HFOC
317527:6763,1417:1417,06/07/18 07:46:48,HLT_Photon33_v5,9.829406361,9.642298041,25.5,HFOC
317527:6763,1418:1418,06/07/18 07:47:11,HLT_Photon33_v5,9.833008364,9.645295020,25.5,HFOC
317527:6763,1419:1419,06/07/18 07:47:35,HLT_Photon33_v5,9.837119402,9.649753039,25.5,HFOC
317527:6763,1420:1420,06/07/18 07:47:58,HLT_Photon33_v5,9.836088186,9.360874663,25.5,HFOC
317527:6763,1421:1421,06/07/18 07:48:21,HLT_Photon33_v5,9.847920460,9.660399952,25.5,HFOC
317527:6763,1422:1422,06/07/18 07:48:45,HLT_Photon33_v5,9.857074884,9.668548379,25.5,HFOC
317527:6763,1423:1423,06/07/18 07:49:08,HLT_Photon33_v5,9.864005334,9.663151361,25.6,HFOC
317527:6763,1424:1424,06/07/18 07:49:31,HLT_Photon33_v5,9.866024543,9.673636473,25.6,HFOC
317527:6763,1425:1425,06/07/18 07:49:55,HLT_Photon33_v5,9.865590868,9.676590581,25.6,HFOC
317527:6763,1426:1426,06/07/18 07:50:18,HLT_Photon33_v5,9.865825391,9.401192021,25.6,HFOC
317527:6763,1427:1427,06/07/18 07:50:41,HLT_Photon33_v5,9.891742720,9.702608617,25.6,HFOC
317527:6763,1428:1428,06/07/18 07:51:05,HLT_Photon33_v5,9.891364435,9.701706913,25.6,HFOC
317527:6763,1429:1429,06/07/18 07:51:28,HLT_Photon33_v5,9.869853782,9.681192823,25.6,HFOC
317527:6763,1430:1430,06/07/18 07:51:51,HLT_Photon33_v5,9.860875767,9.673037708,25.5,HFOC
317527:6763,1431:1431,06/07/18 07:52:15,HLT_Photon33_v5,9.861513217,9.673344505,25.6,HFOC
317527:6763,1432:1432,06/07/18 07:52:38,HLT_Photon33_v5,9.866981088,9.678449198,25.6,HFOC
317527:6763,1433:1433,06/07/18 07:53:01,HLT_Photon33_v5,9.862241400,9.674018361,25.6,HFOC
317527:6763,1434:1434,06/07/18 07:53:24,HLT_Photon33_v5,9.849345351,9.661358126,25.5,HFOC
317527:6763,1435:1435,06/07/18 07:53:48,HLT_Photon33_v5,9.845205230,9.656959420,25.5,HFOC
317527:6763,1436:1436,06/07/18 07:54:11,HLT_Photon33_v5,9.840609826,9.653074501,25.5,HFOC
317527:6763,1437:1437,06/07/18 07:54:34,HLT_Photon33_v5,9.837747665,9.649692696,25.5,HFOC
317527:6763,1438:1438,06/07/18 07:54:58,HLT_Photon33_v5,9.832626172,9.645222152,25.5,HFOC
317527:6763,1439:1439,06/07/18 07:55:21,HLT_Photon33_v5,9.830399145,9.505046463,25.5,HFOC
317527:6763,1440:1440,06/07/18 07:55:44,HLT_Photon33_v5,9.831055104,9.644424009,25.5,HFOC
317527:6763,1441:1441,06/07/18 07:56:08,HLT_Photon33_v5,9.837746127,9.650295703,25.5,HFOC
317527:6763,1442:1442,06/07/18 07:56:31,HLT_Photon33_v5,9.838726585,9.651877450,25.5,HFOC
317527:6763,1443:1443,06/07/18 07:56:54,HLT_Photon33_v5,9.843735722,9.656304048,25.5,HFOC
317527:6763,1444:1444,06/07/18 07:57:18,HLT_Photon33_v5,9.850607217,9.662553322,25.5,HFOC
317527:6763,1445:1445,06/07/18 07:57:41,HLT_Photon33_v5,9.849958214,9.662475172,25.5,HFOC
317527:6763,1446:1446,06/07/18 07:58:04,HLT_Photon33_v5,9.841152726,9.653317927,25.5,HFOC
317527:6763,1447:1447,06/07/18 07:58:27,HLT_Photon33_v5,9.841535678,9.654354578,25.5,HFOC
317527:6763,1448:1448,06/07/18 07:58:51,HLT_Photon33_v5,9.834441772,9.647221005,25.5,HFOC
317527:6763,1449:1449,06/07/18 07:59:14,HLT_Photon33_v5,9.839296403,9.651896548,25.5,HFOC
317527:6763,1450:1450,06/07/18 07:59:37,HLT_Photon33_v5,9.834153399,9.646805521,25.5,HFOC
317527:6763,1451:1451,06/07/18 08:00:01,HLT_Photon33_v5,9.827897569,9.503261101,25.5,HFOC
