#Data tag : online , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/pb),recorded(/pb),avgpu,source
257722:4435,19:19,09/28/15 17:27:58,STABLE BEAMS,6500,0.047,0.027,16.2,PLTZERO
257722:4435,20:20,09/28/15 17:28:21,STABLE BEAMS,6500,0.047,0.000,16.2,PLTZERO
257722:4435,21:21,09/28/15 17:28:45,STABLE BEAMS,6500,0.047,0.000,16.2,PLTZERO
257722:4435,22:22,09/28/15 17:29:08,STABLE BEAMS,6500,0.047,0.000,16.2,PLTZERO
257722:4435,23:0,09/28/15 17:29:31,STABLE BEAMS,6500,0.047,0.000,16.2,PLTZERO
257723:4435,1:1,09/28/15 17:31:50,STABLE BEAMS,6500,0.047,0.045,16.1,PLTZERO
257723:4435,2:2,09/28/15 17:32:14,STABLE BEAMS,6500,0.046,0.000,16.1,PLTZERO
257723:4435,3:3,09/28/15 17:32:37,STABLE BEAMS,6500,0.046,0.000,16.1,PLTZERO
257723:4435,4:4,09/28/15 17:33:00,STABLE BEAMS,6500,0.046,0.045,16.1,PLTZERO
257723:4435,5:5,09/28/15 17:33:24,STABLE BEAMS,6500,0.046,0.045,16.1,PLTZERO
257723:4435,6:6,09/28/15 17:33:47,STABLE BEAMS,6500,0.047,0.045,16.1,PLTZERO
257723:4435,7:7,09/28/15 17:34:10,STABLE BEAMS,6500,0.046,0.045,16.1,PLTZERO
257723:4435,8:8,09/28/15 17:34:34,STABLE BEAMS,6500,0.046,0.019,16.1,PLTZERO
257723:4435,9:9,09/28/15 17:34:57,STABLE BEAMS,6500,0.046,0.000,16.1,PLTZERO
257723:4435,10:10,09/28/15 17:35:20,STABLE BEAMS,6500,0.046,0.045,16.1,PLTZERO
257723:4435,11:11,09/28/15 17:35:43,STABLE BEAMS,6500,0.046,0.045,16.1,PLTZERO
257723:4435,12:12,09/28/15 17:36:07,STABLE BEAMS,6500,0.046,0.045,16.1,PLTZERO
257723:4435,13:13,09/28/15 17:36:30,STABLE BEAMS,6500,0.046,0.045,16.1,PLTZERO
257723:4435,14:14,09/28/15 17:36:53,STABLE BEAMS,6500,0.046,0.022,16.1,PLTZERO
257723:4435,15:15,09/28/15 17:37:17,STABLE BEAMS,6500,0.046,0.045,16.1,PLTZERO
257723:4435,16:16,09/28/15 17:37:40,STABLE BEAMS,6500,0.046,0.045,16.1,PLTZERO
257723:4435,17:17,09/28/15 17:38:03,STABLE BEAMS,6500,0.046,0.045,16.1,PLTZERO
257723:4435,18:18,09/28/15 17:38:27,STABLE BEAMS,6500,0.046,0.045,16.1,PLTZERO
257723:4435,19:19,09/28/15 17:38:50,STABLE BEAMS,6500,0.046,0.045,16.1,PLTZERO
257723:4435,20:20,09/28/15 17:39:13,STABLE BEAMS,6500,0.046,0.045,16.1,PLTZERO
257723:4435,21:21,09/28/15 17:39:37,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,22:22,09/28/15 17:40:00,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,23:23,09/28/15 17:40:23,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,24:24,09/28/15 17:40:47,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,25:25,09/28/15 17:41:10,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,26:26,09/28/15 17:41:33,STABLE BEAMS,6500,0.046,0.028,16.0,PLTZERO
257723:4435,27:27,09/28/15 17:41:56,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,28:28,09/28/15 17:42:20,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,29:29,09/28/15 17:42:43,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,30:30,09/28/15 17:43:06,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,31:31,09/28/15 17:43:30,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,32:32,09/28/15 17:43:53,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,33:33,09/28/15 17:44:16,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,34:34,09/28/15 17:44:40,STABLE BEAMS,6500,0.046,0.032,16.0,PLTZERO
257723:4435,35:35,09/28/15 17:45:03,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,36:36,09/28/15 17:45:26,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,37:37,09/28/15 17:45:50,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,38:38,09/28/15 17:46:13,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,39:39,09/28/15 17:46:36,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,40:40,09/28/15 17:46:59,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,41:41,09/28/15 17:47:23,STABLE BEAMS,6500,0.046,0.027,16.0,PLTZERO
257723:4435,42:42,09/28/15 17:47:46,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,43:43,09/28/15 17:48:09,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,44:44,09/28/15 17:48:33,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,45:45,09/28/15 17:48:56,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,46:46,09/28/15 17:49:19,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,47:47,09/28/15 17:49:43,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,48:48,09/28/15 17:50:06,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,49:49,09/28/15 17:50:29,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,50:50,09/28/15 17:50:53,STABLE BEAMS,6500,0.046,0.045,16.0,PLTZERO
257723:4435,51:51,09/28/15 17:51:16,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,52:52,09/28/15 17:51:39,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,53:53,09/28/15 17:52:03,STABLE BEAMS,6500,0.046,0.023,15.9,PLTZERO
257723:4435,54:54,09/28/15 17:52:26,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,55:55,09/28/15 17:52:49,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,56:56,09/28/15 17:53:12,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,57:57,09/28/15 17:53:36,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,58:58,09/28/15 17:53:59,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,59:59,09/28/15 17:54:22,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,60:60,09/28/15 17:54:46,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,61:61,09/28/15 17:55:09,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,62:62,09/28/15 17:55:32,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,63:63,09/28/15 17:55:56,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,64:64,09/28/15 17:56:19,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,65:65,09/28/15 17:56:42,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,66:66,09/28/15 17:57:06,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,67:67,09/28/15 17:57:29,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,68:68,09/28/15 17:57:52,STABLE BEAMS,6500,0.046,0.030,15.9,PLTZERO
257723:4435,69:69,09/28/15 17:58:16,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,70:70,09/28/15 17:58:39,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,71:71,09/28/15 17:59:02,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,72:72,09/28/15 17:59:25,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,73:73,09/28/15 17:59:49,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,74:74,09/28/15 18:00:12,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,75:75,09/28/15 18:00:35,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,76:76,09/28/15 18:00:59,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,77:77,09/28/15 18:01:22,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,78:78,09/28/15 18:01:45,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,79:79,09/28/15 18:02:09,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,80:80,09/28/15 18:02:32,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,81:81,09/28/15 18:02:55,STABLE BEAMS,6500,0.046,0.045,15.9,PLTZERO
257723:4435,82:82,09/28/15 18:03:19,STABLE BEAMS,6500,0.046,0.045,15.8,PLTZERO
257723:4435,83:83,09/28/15 18:03:42,STABLE BEAMS,6500,0.046,0.045,15.8,PLTZERO
257723:4435,84:84,09/28/15 18:04:05,STABLE BEAMS,6500,0.046,0.045,15.8,PLTZERO
257723:4435,85:85,09/28/15 18:04:28,STABLE BEAMS,6500,0.046,0.045,15.8,PLTZERO
257723:4435,86:86,09/28/15 18:04:52,STABLE BEAMS,6500,0.046,0.045,15.8,PLTZERO
257723:4435,87:87,09/28/15 18:05:15,STABLE BEAMS,6500,0.046,0.045,15.8,PLTZERO
257723:4435,88:88,09/28/15 18:05:38,STABLE BEAMS,6500,0.046,0.045,15.8,PLTZERO
257723:4435,89:89,09/28/15 18:06:02,STABLE BEAMS,6500,0.046,0.045,15.8,PLTZERO
257723:4435,90:90,09/28/15 18:06:25,STABLE BEAMS,6500,0.046,0.045,15.8,PLTZERO
257723:4435,91:91,09/28/15 18:06:48,STABLE BEAMS,6500,0.046,0.045,15.8,PLTZERO
257723:4435,92:92,09/28/15 18:07:12,STABLE BEAMS,6500,0.046,0.045,15.8,PLTZERO
257723:4435,93:93,09/28/15 18:07:35,STABLE BEAMS,6500,0.046,0.045,15.8,PLTZERO
257723:4435,94:94,09/28/15 18:07:58,STABLE BEAMS,6500,0.046,0.044,15.8,PLTZERO
257723:4435,95:95,09/28/15 18:08:22,STABLE BEAMS,6500,0.046,0.044,15.8,PLTZERO
257723:4435,96:96,09/28/15 18:08:45,STABLE BEAMS,6500,0.046,0.045,15.8,PLTZERO
257723:4435,97:97,09/28/15 18:09:08,STABLE BEAMS,6500,0.046,0.044,15.8,PLTZERO
257723:4435,98:98,09/28/15 18:09:32,STABLE BEAMS,6500,0.046,0.045,15.8,PLTZERO
257723:4435,99:99,09/28/15 18:09:55,STABLE BEAMS,6500,0.045,0.045,15.8,PLTZERO
257723:4435,100:100,09/28/15 18:10:18,STABLE BEAMS,6500,0.045,0.045,15.8,PLTZERO
257723:4435,101:101,09/28/15 18:10:41,STABLE BEAMS,6500,0.045,0.044,15.8,PLTZERO
257723:4435,102:102,09/28/15 18:11:05,STABLE BEAMS,6500,0.046,0.045,15.8,PLTZERO
257723:4435,103:103,09/28/15 18:11:28,STABLE BEAMS,6500,0.045,0.044,15.8,PLTZERO
257723:4435,104:104,09/28/15 18:11:51,STABLE BEAMS,6500,0.045,0.045,15.8,PLTZERO
257723:4435,105:105,09/28/15 18:12:15,STABLE BEAMS,6500,0.045,0.044,15.8,PLTZERO
257723:4435,106:106,09/28/15 18:12:38,STABLE BEAMS,6500,0.045,0.044,15.8,PLTZERO
257723:4435,107:107,09/28/15 18:13:01,STABLE BEAMS,6500,0.045,0.044,15.8,PLTZERO
257723:4435,108:108,09/28/15 18:13:25,STABLE BEAMS,6500,0.045,0.031,15.8,PLTZERO
257723:4435,109:109,09/28/15 18:13:48,STABLE BEAMS,6500,0.045,0.000,15.8,PLTZERO
257723:4435,110:110,09/28/15 18:14:11,STABLE BEAMS,6500,0.045,0.000,15.7,PLTZERO
257723:4435,111:111,09/28/15 18:14:35,STABLE BEAMS,6500,0.045,0.000,15.7,PLTZERO
257723:4435,112:112,09/28/15 18:14:58,STABLE BEAMS,6500,0.045,0.000,15.7,PLTZERO
257723:4435,113:113,09/28/15 18:15:21,STABLE BEAMS,6500,0.045,0.000,15.7,PLTZERO
257723:4435,114:114,09/28/15 18:15:45,STABLE BEAMS,6500,0.045,0.000,15.7,PLTZERO
257723:4435,115:115,09/28/15 18:16:08,STABLE BEAMS,6500,0.045,0.000,15.7,PLTZERO
257723:4435,116:116,09/28/15 18:16:31,STABLE BEAMS,6500,0.045,0.044,15.7,PLTZERO
257723:4435,117:117,09/28/15 18:16:54,STABLE BEAMS,6500,0.045,0.044,15.7,PLTZERO
257723:4435,118:118,09/28/15 18:17:18,STABLE BEAMS,6500,0.045,0.044,15.7,PLTZERO
257723:4435,119:119,09/28/15 18:17:41,STABLE BEAMS,6500,0.045,0.044,15.7,PLTZERO
257723:4435,120:120,09/28/15 18:18:04,STABLE BEAMS,6500,0.045,0.044,15.7,PLTZERO
257723:4435,121:121,09/28/15 18:18:28,STABLE BEAMS,6500,0.045,0.044,15.7,PLTZERO
257723:4435,122:122,09/28/15 18:18:51,STABLE BEAMS,6500,0.045,0.044,15.7,PLTZERO
257723:4435,123:123,09/28/15 18:19:14,STABLE BEAMS,6500,0.045,0.028,15.7,PLTZERO
257723:4435,124:124,09/28/15 18:19:38,STABLE BEAMS,6500,0.045,0.030,15.7,PLTZERO
257723:4435,125:125,09/28/15 18:20:01,STABLE BEAMS,6500,0.045,0.044,15.7,PLTZERO
257723:4435,126:126,09/28/15 18:20:24,STABLE BEAMS,6500,0.045,0.044,15.7,PLTZERO
257723:4435,127:127,09/28/15 18:20:48,STABLE BEAMS,6500,0.045,0.044,15.7,PLTZERO
257723:4435,128:128,09/28/15 18:21:11,STABLE BEAMS,6500,0.045,0.044,15.7,PLTZERO
257723:4435,129:129,09/28/15 18:21:34,STABLE BEAMS,6500,0.045,0.044,15.7,PLTZERO
257723:4435,130:130,09/28/15 18:21:57,STABLE BEAMS,6500,0.045,0.044,15.7,PLTZERO
257723:4435,131:131,09/28/15 18:22:21,STABLE BEAMS,6500,0.045,0.044,15.7,PLTZERO
257723:4435,132:132,09/28/15 18:22:44,STABLE BEAMS,6500,0.045,0.000,15.7,PLTZERO
257723:4435,133:133,09/28/15 18:23:07,STABLE BEAMS,6500,0.045,0.044,15.7,PLTZERO
257723:4435,134:134,09/28/15 18:23:31,STABLE BEAMS,6500,0.045,0.044,15.7,PLTZERO
257723:4435,135:135,09/28/15 18:23:54,STABLE BEAMS,6500,0.045,0.044,15.7,PLTZERO
257723:4435,136:136,09/28/15 18:24:17,STABLE BEAMS,6500,0.045,0.044,15.7,PLTZERO
257723:4435,137:137,09/28/15 18:24:41,STABLE BEAMS,6500,0.045,0.044,15.7,PLTZERO
257723:4435,138:138,09/28/15 18:25:04,STABLE BEAMS,6500,0.045,0.044,15.7,PLTZERO
257723:4435,139:139,09/28/15 18:25:27,STABLE BEAMS,6500,0.045,0.044,15.6,PLTZERO
257723:4435,140:140,09/28/15 18:25:51,STABLE BEAMS,6500,0.045,0.044,15.6,PLTZERO
257723:4435,141:141,09/28/15 18:26:14,STABLE BEAMS,6500,0.045,0.029,15.6,PLTZERO
257723:4435,142:142,09/28/15 18:26:37,STABLE BEAMS,6500,0.045,0.044,15.6,PLTZERO
257723:4435,143:143,09/28/15 18:27:01,STABLE BEAMS,6500,0.045,0.044,15.6,PLTZERO
257723:4435,144:144,09/28/15 18:27:24,STABLE BEAMS,6500,0.045,0.044,15.6,PLTZERO
257723:4435,145:145,09/28/15 18:27:47,STABLE BEAMS,6500,0.045,0.044,15.6,PLTZERO
257723:4435,146:146,09/28/15 18:28:10,STABLE BEAMS,6500,0.045,0.044,15.6,PLTZERO
257723:4435,147:147,09/28/15 18:28:34,STABLE BEAMS,6500,0.045,0.044,15.6,PLTZERO
257723:4435,148:148,09/28/15 18:28:57,STABLE BEAMS,6500,0.045,0.044,15.6,PLTZERO
257723:4435,149:149,09/28/15 18:29:20,STABLE BEAMS,6500,0.045,0.000,15.6,PLTZERO
257723:4435,150:150,09/28/15 18:29:44,STABLE BEAMS,6500,0.045,0.000,15.6,PLTZERO
257723:4435,151:151,09/28/15 18:30:07,STABLE BEAMS,6500,0.045,0.000,15.6,PLTZERO
257735:4435,1:1,09/28/15 22:05:27,STABLE BEAMS,6500,0.018,0.018,6.3,PLTZERO
257735:4435,2:2,09/28/15 22:05:50,STABLE BEAMS,6500,0.034,0.033,11.7,PLTZERO
257735:4435,3:3,09/28/15 22:06:13,STABLE BEAMS,6500,0.041,0.040,14.2,PLTZERO
257735:4435,4:4,09/28/15 22:06:37,STABLE BEAMS,6500,0.019,0.019,6.6,PLTZERO
257735:4435,5:5,09/28/15 22:07:00,STABLE BEAMS,6500,0.007,0.007,2.5,PLTZERO
257735:4435,6:6,09/28/15 22:07:23,STABLE BEAMS,6500,0.041,0.040,14.3,PLTZERO
257735:4435,7:7,09/28/15 22:07:46,STABLE BEAMS,6500,0.041,0.040,14.3,PLTZERO
257735:4435,8:8,09/28/15 22:08:10,STABLE BEAMS,6500,0.041,0.040,14.3,PLTZERO
257735:4435,9:9,09/28/15 22:08:33,STABLE BEAMS,6500,0.041,0.040,14.3,PLTZERO
257735:4435,10:10,09/28/15 22:08:56,STABLE BEAMS,6500,0.041,0.040,14.3,PLTZERO
257735:4435,11:11,09/28/15 22:09:20,STABLE BEAMS,6500,0.041,0.040,14.3,PLTZERO
257735:4435,12:12,09/28/15 22:09:43,STABLE BEAMS,6500,0.041,0.040,14.3,PLTZERO
257735:4435,13:13,09/28/15 22:10:06,STABLE BEAMS,6500,0.041,0.040,14.3,PLTZERO
257735:4435,14:14,09/28/15 22:10:30,STABLE BEAMS,6500,0.041,0.040,14.3,PLTZERO
257735:4435,15:15,09/28/15 22:10:53,STABLE BEAMS,6500,0.041,0.040,14.3,PLTZERO
257751:4437,1:1,09/29/15 04:53:56,STABLE BEAMS,6500,0.063,0.061,14.6,PLTZERO
257751:4437,2:2,09/29/15 04:54:19,STABLE BEAMS,6500,0.063,0.061,14.6,PLTZERO
257751:4437,3:3,09/29/15 04:54:42,STABLE BEAMS,6500,0.063,0.061,14.6,PLTZERO
257751:4437,4:4,09/29/15 04:55:06,STABLE BEAMS,6500,0.063,0.061,14.6,PLTZERO
257751:4437,5:5,09/29/15 04:55:29,STABLE BEAMS,6500,0.063,0.061,14.6,PLTZERO
257751:4437,6:6,09/29/15 04:55:52,STABLE BEAMS,6500,0.063,0.061,14.6,PLTZERO
257751:4437,7:7,09/29/15 04:56:16,STABLE BEAMS,6500,0.063,0.061,14.6,PLTZERO
257751:4437,8:8,09/29/15 04:56:39,STABLE BEAMS,6500,0.063,0.061,14.6,PLTZERO
257751:4437,9:9,09/29/15 04:57:02,STABLE BEAMS,6500,0.063,0.061,14.6,PLTZERO
257751:4437,10:10,09/29/15 04:57:26,STABLE BEAMS,6500,0.063,0.061,14.6,PLTZERO
257751:4437,11:11,09/29/15 04:57:49,STABLE BEAMS,6500,0.062,0.061,14.6,PLTZERO
257751:4437,12:12,09/29/15 04:58:12,STABLE BEAMS,6500,0.062,0.061,14.6,PLTZERO
257751:4437,13:13,09/29/15 04:58:35,STABLE BEAMS,6500,0.062,0.061,14.6,PLTZERO
257751:4437,14:14,09/29/15 04:58:59,STABLE BEAMS,6500,0.062,0.061,14.6,PLTZERO
257751:4437,15:15,09/29/15 04:59:22,STABLE BEAMS,6500,0.062,0.061,14.6,PLTZERO
257751:4437,16:16,09/29/15 04:59:45,STABLE BEAMS,6500,0.062,0.061,14.6,PLTZERO
257751:4437,17:17,09/29/15 05:00:09,STABLE BEAMS,6500,0.062,0.061,14.6,PLTZERO
257751:4437,18:18,09/29/15 05:00:32,STABLE BEAMS,6500,0.062,0.061,14.6,PLTZERO
257751:4437,19:19,09/29/15 05:00:55,STABLE BEAMS,6500,0.062,0.061,14.6,PLTZERO
257751:4437,20:20,09/29/15 05:01:19,STABLE BEAMS,6500,0.062,0.061,14.6,PLTZERO
257751:4437,21:21,09/29/15 05:01:42,STABLE BEAMS,6500,0.062,0.061,14.6,PLTZERO
257751:4437,22:22,09/29/15 05:02:05,STABLE BEAMS,6500,0.062,0.061,14.5,PLTZERO
257751:4437,23:23,09/29/15 05:02:29,STABLE BEAMS,6500,0.062,0.061,14.5,PLTZERO
257751:4437,24:24,09/29/15 05:02:52,STABLE BEAMS,6500,0.062,0.061,14.5,PLTZERO
257751:4437,25:25,09/29/15 05:03:15,STABLE BEAMS,6500,0.062,0.061,14.5,PLTZERO
257751:4437,26:26,09/29/15 05:03:39,STABLE BEAMS,6500,0.062,0.061,14.5,PLTZERO
257751:4437,27:27,09/29/15 05:04:02,STABLE BEAMS,6500,0.062,0.061,14.5,PLTZERO
257751:4437,28:28,09/29/15 05:04:25,STABLE BEAMS,6500,0.062,0.061,14.5,PLTZERO
257751:4437,29:29,09/29/15 05:04:48,STABLE BEAMS,6500,0.062,0.061,14.5,PLTZERO
257751:4437,30:30,09/29/15 05:05:12,STABLE BEAMS,6500,0.062,0.061,14.5,PLTZERO
257751:4437,31:31,09/29/15 05:05:35,STABLE BEAMS,6500,0.062,0.061,14.5,PLTZERO
257751:4437,32:32,09/29/15 05:05:58,STABLE BEAMS,6500,0.062,0.061,14.5,PLTZERO
257751:4437,33:33,09/29/15 05:06:22,STABLE BEAMS,6500,0.062,0.061,14.5,PLTZERO
257751:4437,34:34,09/29/15 05:06:45,STABLE BEAMS,6500,0.059,0.058,13.8,PLTZERO
257751:4437,35:35,09/29/15 05:07:08,STABLE BEAMS,6500,0.059,0.058,13.8,PLTZERO
257751:4437,36:36,09/29/15 05:07:32,STABLE BEAMS,6500,0.062,0.061,14.5,PLTZERO
257751:4437,37:37,09/29/15 05:07:55,STABLE BEAMS,6500,0.061,0.059,14.2,PLTZERO
257751:4437,38:38,09/29/15 05:08:18,STABLE BEAMS,6500,0.062,0.061,14.5,PLTZERO
257751:4437,39:39,09/29/15 05:08:42,STABLE BEAMS,6500,0.062,0.061,14.5,PLTZERO
257751:4437,40:40,09/29/15 05:09:05,STABLE BEAMS,6500,0.062,0.061,14.5,PLTZERO
257751:4437,41:41,09/29/15 05:09:28,STABLE BEAMS,6500,0.062,0.060,14.5,PLTZERO
257751:4437,42:42,09/29/15 05:09:52,STABLE BEAMS,6500,0.062,0.061,14.5,PLTZERO
257751:4437,43:43,09/29/15 05:10:15,STABLE BEAMS,6500,0.062,0.061,14.5,PLTZERO
257751:4437,44:44,09/29/15 05:10:38,STABLE BEAMS,6500,0.062,0.061,14.5,PLTZERO
257751:4437,45:45,09/29/15 05:11:01,STABLE BEAMS,6500,0.062,0.061,14.5,PLTZERO
257751:4437,46:46,09/29/15 05:11:25,STABLE BEAMS,6500,0.062,0.061,14.5,PLTZERO
257751:4437,47:47,09/29/15 05:11:48,STABLE BEAMS,6500,0.062,0.061,14.5,PLTZERO
257751:4437,48:48,09/29/15 05:12:11,STABLE BEAMS,6500,0.062,0.061,14.5,PLTZERO
257751:4437,49:49,09/29/15 05:12:35,STABLE BEAMS,6500,0.062,0.060,14.5,PLTZERO
257751:4437,50:50,09/29/15 05:12:58,STABLE BEAMS,6500,0.062,0.060,14.5,PLTZERO
257751:4437,51:51,09/29/15 05:13:21,STABLE BEAMS,6500,0.062,0.060,14.5,PLTZERO
257751:4437,52:52,09/29/15 05:13:45,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,53:53,09/29/15 05:14:08,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,54:54,09/29/15 05:14:31,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,55:55,09/29/15 05:14:55,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,56:56,09/29/15 05:15:18,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,57:57,09/29/15 05:15:41,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,58:58,09/29/15 05:16:04,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,59:59,09/29/15 05:16:28,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,60:60,09/29/15 05:16:51,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,61:61,09/29/15 05:17:14,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,62:62,09/29/15 05:17:38,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,63:63,09/29/15 05:18:01,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,64:64,09/29/15 05:18:24,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,65:65,09/29/15 05:18:48,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,66:66,09/29/15 05:19:11,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,67:67,09/29/15 05:19:34,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,68:68,09/29/15 05:19:58,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,69:69,09/29/15 05:20:21,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,70:70,09/29/15 05:20:44,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,71:71,09/29/15 05:21:08,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,72:72,09/29/15 05:21:31,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,73:73,09/29/15 05:21:54,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,74:74,09/29/15 05:22:17,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,75:75,09/29/15 05:22:41,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,76:76,09/29/15 05:23:04,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,77:77,09/29/15 05:23:27,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,78:78,09/29/15 05:23:51,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,79:79,09/29/15 05:24:14,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,80:80,09/29/15 05:24:37,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,81:81,09/29/15 05:25:01,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,82:82,09/29/15 05:25:24,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,83:83,09/29/15 05:25:47,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,84:84,09/29/15 05:26:11,STABLE BEAMS,6500,0.062,0.060,14.4,PLTZERO
257751:4437,85:85,09/29/15 05:26:34,STABLE BEAMS,6500,0.061,0.060,14.3,PLTZERO
257751:4437,86:86,09/29/15 05:26:57,STABLE BEAMS,6500,0.061,0.060,14.3,PLTZERO
257751:4437,87:87,09/29/15 05:27:21,STABLE BEAMS,6500,0.061,0.060,14.3,PLTZERO
